action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,127175,[],CHEMBL677391,Inhibition of tyrosine phosphorylation activity of the epidermal growth factor receptor (EGFR) tyrosine kinase from human A-431 carcinoma cell-shed membrane vesicles,B,,,BAO_0000190,BAO_0000019,assay format,CC(=O)Oc1ccc2c(c1)c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3cc(OC(C)=O)ccc3n1C)n2C,,,CHEMBL1127560,J Med Chem,1994,"{'bei': '7.77', 'le': '0.15', 'lle': '-2.54', 'sei': '4.37'}",CHEMBL61119,,CHEMBL61119,5.28,0,http://www.openphacts.org/units/Nanomolar,109053,=,1,1,=,,IC50,nM,,5300.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,5.3
,,127318,[],CHEMBL677391,Inhibition of tyrosine phosphorylation activity of the epidermal growth factor receptor (EGFR) tyrosine kinase from human A-431 carcinoma cell-shed membrane vesicles,B,,,BAO_0000190,BAO_0000019,assay format,Cn1c(SSCc2ccccc2)c(C(=O)Nc2ccccc2)c2ccccc21,,,CHEMBL1127560,J Med Chem,1994,,CHEMBL64231,,CHEMBL64231,,0,http://www.openphacts.org/units/Nanomolar,109060,>,1,1,>,,IC50,nM,,100000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,100.0
,,127421,[],CHEMBL673925,Inhibition of phosphorylation of a polyglutamic acid/tyrosine random copolymer by EGFR enzyme (from human A431 carcinoma cell vesicles),B,,,BAO_0000190,BAO_0000357,single protein format,O=S(=O)(CCO)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,,,CHEMBL1134843,J Med Chem,2001,"{'bei': '17.18', 'le': '0.40', 'lle': '4.73', 'sei': '6.69'}",CHEMBL335440,,CHEMBL335440,7.03,0,http://www.openphacts.org/units/Nanomolar,265472,=,1,1,=,,IC50,nM,,93.5,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50 app,nM,UO_0000065,,93.5
,,127736,[],CHEMBL680019,Inhibitory concentration was evaluated against epidermal growth factor receptor (EGFr) tyrosine kinase,B,,,BAO_0000190,BAO_0000357,single protein format,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(CC(=O)O)cc3)nc21,,,CHEMBL1131066,J Med Chem,1998,"{'bei': '14.62', 'le': '0.29', 'lle': '1.99', 'sei': '6.86'}",CHEMBL50647,,CHEMBL50647,6.66,0,http://www.openphacts.org/units/Nanomolar,210158,=,1,1,=,,IC50,nM,,220.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.22
,,127740,[],CHEMBL680019,Inhibitory concentration was evaluated against epidermal growth factor receptor (EGFr) tyrosine kinase,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccccc1Nc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,,,CHEMBL1131066,J Med Chem,1998,"{'bei': '16.80', 'le': '0.34', 'lle': '2.13', 'sei': '10.40'}",CHEMBL320705,,CHEMBL320705,7.18,0,http://www.openphacts.org/units/Nanomolar,210191,=,1,1,=,,IC50,nM,,66.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.066
,,127787,[],CHEMBL679947,"Inhibition of phosphorylation of phospholipase C gamma1 by Epidermal growth factor receptor, from human A431 carcinoma cell vesicles",F,,,BAO_0000190,BAO_0000019,assay format,Brc1cccc(Nc2ncnc3cnc(NCCCn4ccnc4)nc23)c1,,,CHEMBL1130057,J Med Chem,1997,,CHEMBL51228,,CHEMBL51228,8.64,0,http://www.openphacts.org/units/Nanomolar,89152,=,1,1,=,,IC50,nM,,2.3,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,2.3
,,128253,[],CHEMBL676147,Inhibition of EGF-dependent DNA synthesis in EGF-receptor expressing ER22 cells,F,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)c1cc(/N=C/c2ccc(O)cc2)ccc1O,,,CHEMBL1127084,J Med Chem,1993,,CHEMBL130117,,CHEMBL130117,,0,http://www.openphacts.org/units/Nanomolar,252406,>,1,1,>,,IC50,nM,,10000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,10.0
,,128255,[],CHEMBL676146,Inhibition of EGF-dependent DNA synthesis in ER 22 cells incubated with [3H]TdR,F,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)c1cc(NCc2cc(O)ccc2O)ccc1OC,,,CHEMBL1127084,J Med Chem,1993,,CHEMBL129930,,CHEMBL129930,5.02,0,http://www.openphacts.org/units/Nanomolar,252403,=,1,1,=,,IC50,nM,,9500.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,9.5
,,128843,[],CHEMBL680019,Inhibitory concentration was evaluated against epidermal growth factor receptor (EGFr) tyrosine kinase,B,,,BAO_0000190,BAO_0000357,single protein format,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NCCCN3CCOCC3)nc21,,,CHEMBL1131066,J Med Chem,1998,,CHEMBL48172,,CHEMBL48172,,0,http://www.openphacts.org/units/Nanomolar,210162,>,1,1,>,,IC50,nM,,5000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,5.0
,,128847,[],CHEMBL680019,Inhibitory concentration was evaluated against epidermal growth factor receptor (EGFr) tyrosine kinase,B,,,BAO_0000190,BAO_0000357,single protein format,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NCCCCCC(=O)O)nc21,,,CHEMBL1131066,J Med Chem,1998,"{'bei': '13.78', 'le': '0.28', 'lle': '1.64', 'sei': '6.18'}",CHEMBL113863,,CHEMBL113863,6.00,0,http://www.openphacts.org/units/Nanomolar,210173,=,1,1,=,,IC50,nM,,1000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,1.0
,,129395,[],CHEMBL683041,Inhibition of Epidermal Growth Factor Receptor (EGFR) autophosphorylation,B,,,BAO_0000190,BAO_0000357,single protein format,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,,,CHEMBL1135208,Bioorg Med Chem Lett,2002,"{'bei': '14.84', 'le': '0.27', 'lle': '2.43', 'sei': '7.81'}",CHEMBL553,ERLOTINIB,CHEMBL553,5.84,0,http://www.openphacts.org/units/Nanomolar,182228,=,1,1,=,,IC50,nM,,1450.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,1.45
,,129504,[],CHEMBL677391,Inhibition of tyrosine phosphorylation activity of the epidermal growth factor receptor (EGFR) tyrosine kinase from human A-431 carcinoma cell-shed membrane vesicles,B,,,BAO_0000190,BAO_0000019,assay format,CN1C(=S)C(C(=O)Nc2ccccc2)c2cccnc21,,,CHEMBL1127560,J Med Chem,1994,,CHEMBL62699,,CHEMBL62699,,0,http://www.openphacts.org/units/Nanomolar,109043,>,1,1,>,,IC50,nM,,100000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,100.0
,,129764,[],CHEMBL673925,Inhibition of phosphorylation of a polyglutamic acid/tyrosine random copolymer by EGFR enzyme (from human A431 carcinoma cell vesicles),B,,,BAO_0000190,BAO_0000357,single protein format,C=C(C)C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,,,CHEMBL1134843,J Med Chem,2001,"{'bei': '23.28', 'le': '0.51', 'lle': '4.27', 'sei': '13.33'}",CHEMBL92086,,CHEMBL92086,8.92,0,http://www.openphacts.org/units/Nanomolar,265490,=,1,1,=,,IC50,nM,,1.2,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50 app,nM,UO_0000065,,1.2
,,129765,[],CHEMBL677216,Inhibition of autophosphorylation of EGFR in A431 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,C=C(C)C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,,,CHEMBL1134843,J Med Chem,2001,"{'bei': '20.34', 'le': '0.44', 'lle': '3.15', 'sei': '11.65'}",CHEMBL92086,,CHEMBL92086,7.80,0,http://www.openphacts.org/units/Nanomolar,265490,=,1,1,=,,IC50,nM,,16.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,16.0
,,130156,[],CHEMBL680019,Inhibitory concentration was evaluated against epidermal growth factor receptor (EGFr) tyrosine kinase,B,,,BAO_0000190,BAO_0000357,single protein format,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(C(=O)O)c3)nc21,,,CHEMBL1131066,J Med Chem,1998,"{'bei': '15.23', 'le': '0.31', 'lle': '1.98', 'sei': '6.92'}",CHEMBL109631,,CHEMBL109631,6.72,0,http://www.openphacts.org/units/Nanomolar,210148,=,1,1,=,,IC50,nM,,190.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.19
,,130236,[],CHEMBL680030,Tested for inhibition of PLC gamma-derived substrate in Epidermal growth factor receptor stimulated A431 cells,F,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,,,CHEMBL1130057,J Med Chem,1997,,CHEMBL52015,,CHEMBL52015,7.08,1,http://www.openphacts.org/units/Nanomolar,89159,=,1,1,=,,IC50,nM,,84.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,84.0
,,130237,[],CHEMBL680030,Tested for inhibition of PLC gamma-derived substrate in Epidermal growth factor receptor stimulated A431 cells,F,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)c1ccc2ncnc(Nc3cccc(Br)c3)c2n1,,,CHEMBL1130057,J Med Chem,1997,,CHEMBL53796,,CHEMBL53796,8.02,1,http://www.openphacts.org/units/Nanomolar,89156,=,1,1,=,,IC50,nM,,9.6,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,9.6
,,130238,[],CHEMBL680031,Tested for inhibition of autophosphorylation in Epidermal growth factor receptor stimulated A431 cells,F,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)c1ccc2ncnc(Nc3cccc(Br)c3)c2n1,,,CHEMBL1130057,J Med Chem,1997,,CHEMBL53796,,CHEMBL53796,7.50,1,http://www.openphacts.org/units/Nanomolar,89156,=,1,1,=,,IC50,nM,,32.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,32.0
,,130239,[],CHEMBL680030,Tested for inhibition of PLC gamma-derived substrate in Epidermal growth factor receptor stimulated A431 cells,F,,,BAO_0000190,BAO_0000219,cell-based format,Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,,,CHEMBL1130057,J Med Chem,1997,,CHEMBL51853,,CHEMBL51853,9.89,1,http://www.openphacts.org/units/Nanomolar,89167,=,1,1,=,,IC50,nM,,0.13,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,0.13
,,130240,[],CHEMBL680031,Tested for inhibition of autophosphorylation in Epidermal growth factor receptor stimulated A431 cells,F,,,BAO_0000190,BAO_0000219,cell-based format,Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,,,CHEMBL1130057,J Med Chem,1997,,CHEMBL51853,,CHEMBL51853,7.80,1,http://www.openphacts.org/units/Nanomolar,89167,=,1,1,=,,IC50,nM,,16.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,16.0
,,130896,[],CHEMBL677391,Inhibition of tyrosine phosphorylation activity of the epidermal growth factor receptor (EGFR) tyrosine kinase from human A-431 carcinoma cell-shed membrane vesicles,B,,,BAO_0000190,BAO_0000019,assay format,COc1cccc2c1c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3c(OC)cccc3n1C)n2C,,,CHEMBL1127560,J Med Chem,1994,,CHEMBL294205,,CHEMBL294205,,0,http://www.openphacts.org/units/Nanomolar,109058,>,1,1,>,,IC50,nM,,100000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,100.0
,,130899,[],CHEMBL677391,Inhibition of tyrosine phosphorylation activity of the epidermal growth factor receptor (EGFR) tyrosine kinase from human A-431 carcinoma cell-shed membrane vesicles,B,,,BAO_0000190,BAO_0000019,assay format,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3ccc(O)cc3n2C)c(C(=O)Nc2ccccc2)c2ccc(O)cc21,,,CHEMBL1127560,J Med Chem,1994,"{'bei': '7.33', 'le': '0.14', 'lle': '-3.03', 'sei': '4.01'}",CHEMBL293913,,CHEMBL293913,4.36,0,http://www.openphacts.org/units/Nanomolar,109034,=,1,1,=,,IC50,nM,,44000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,44.0
,,130926,[],CHEMBL676146,Inhibition of EGF-dependent DNA synthesis in ER 22 cells incubated with [3H]TdR,F,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)c1ccc(NCc2cc(O)ccc2O)cc1O,,,CHEMBL1127084,J Med Chem,1993,,CHEMBL133283,,CHEMBL133283,5.00,0,http://www.openphacts.org/units/Nanomolar,252390,=,1,1,=,,IC50,nM,,10000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,10.0
,,130930,[],CHEMBL679549,Inhibitory activity against recombinant tyrosine kinase EGF-R (EGF-R ICD),B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(Nc2cc3c(cc2Nc2ccc(C)cc2)C(=O)NC3=O)cc1,,,CHEMBL1127678,J Med Chem,1994,"{'bei': '15.67', 'le': '0.28', 'lle': '0.93', 'sei': '7.98'}",CHEMBL7914,,CHEMBL7914,5.60,0,http://www.openphacts.org/units/Nanomolar,2994,=,1,1,=,,IC50,nM,,2500.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,2.5
,,130935,[],CHEMBL621149,Inhibition of EGF-dependent autophosphorylation of EGF-R in human A431 cells,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(Nc2cc3c(cc2Nc2ccc(C)cc2)C(=O)NC3=O)cc1,,,CHEMBL1127678,J Med Chem,1994,,CHEMBL7914,,CHEMBL7914,5.35,0,http://www.openphacts.org/units/Nanomolar,2994,=,1,1,=,,IC50,nM,,4500.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,4.5
,,130938,[],CHEMBL679549,Inhibitory activity against recombinant tyrosine kinase EGF-R (EGF-R ICD),B,,,BAO_0000190,BAO_0000357,single protein format,O=C1NC(=O)c2cc(Nc3ccc(-c4ccccc4)cc3)c(Nc3ccc(-c4ccccc4)cc3)cc21,,,CHEMBL1127678,J Med Chem,1994,,CHEMBL7929,,CHEMBL7929,,0,http://www.openphacts.org/units/Nanomolar,3003,>,1,1,>,,IC50,nM,,50000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,50.0
,,130941,[],CHEMBL621149,Inhibition of EGF-dependent autophosphorylation of EGF-R in human A431 cells,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(=O)c2cc(Nc3ccc(-c4ccccc4)cc3)c(Nc3ccc(-c4ccccc4)cc3)cc21,,,CHEMBL1127678,J Med Chem,1994,,CHEMBL7929,,CHEMBL7929,,0,http://www.openphacts.org/units/Nanomolar,3003,>,1,1,>,,IC50,nM,,100000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,100.0
,,131068,[],CHEMBL673925,Inhibition of phosphorylation of a polyglutamic acid/tyrosine random copolymer by EGFR enzyme (from human A431 carcinoma cell vesicles),B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CCCNC(=O)/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,,,CHEMBL1134843,J Med Chem,2001,"{'bei': '17.98', 'le': '0.38', 'lle': '5.87', 'sei': '7.99'}",CHEMBL334801,,CHEMBL334801,8.96,0,http://www.openphacts.org/units/Nanomolar,265480,=,1,1,=,,IC50,nM,,1.1,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50 app,nM,UO_0000065,,1.1
,,131069,[],CHEMBL677216,Inhibition of autophosphorylation of EGFR in A431 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)CCCNC(=O)/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,,,CHEMBL1134843,J Med Chem,2001,"{'bei': '14.54', 'le': '0.31', 'lle': '4.15', 'sei': '6.46'}",CHEMBL334801,,CHEMBL334801,7.24,0,http://www.openphacts.org/units/Nanomolar,265480,=,1,1,=,,IC50,nM,,57.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,57.0
,,131071,[],CHEMBL679948,Inhibition of EGF-stimulated autophosphorylation of EGFR in A431 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)CCCNC(=O)/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,,,CHEMBL1134843,J Med Chem,2001,"{'bei': '14.54', 'le': '0.31', 'lle': '4.15', 'sei': '6.46'}",CHEMBL334801,,CHEMBL334801,7.24,0,http://www.openphacts.org/units/Nanomolar,265480,=,1,1,=,,IC50,nM,,57.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,57.0
,,131441,[],CHEMBL680019,Inhibitory concentration was evaluated against epidermal growth factor receptor (EGFr) tyrosine kinase,B,,,BAO_0000190,BAO_0000357,single protein format,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NCCO)nc21,,,CHEMBL1131066,J Med Chem,1998,,CHEMBL111618,,CHEMBL111618,,0,http://www.openphacts.org/units/Nanomolar,210166,>,1,1,>,,IC50,nM,,5000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,5.0
,,131445,[],CHEMBL680019,Inhibitory concentration was evaluated against epidermal growth factor receptor (EGFr) tyrosine kinase,B,,,BAO_0000190,BAO_0000357,single protein format,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccnc3)nc21,,,CHEMBL1131066,J Med Chem,1998,"{'bei': '15.80', 'le': '0.32', 'lle': '1.85', 'sei': '8.66'}",CHEMBL325589,,CHEMBL325589,6.29,0,http://www.openphacts.org/units/Nanomolar,210170,=,1,1,=,,IC50,nM,,510.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.51
,,132037,[],CHEMBL683041,Inhibition of Epidermal Growth Factor Receptor (EGFR) autophosphorylation,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,,,CHEMBL1135208,Bioorg Med Chem Lett,2002,"{'bei': '12.70', 'le': '0.25', 'lle': '1.23', 'sei': '7.51'}",CHEMBL99024,,CHEMBL99024,5.98,0,http://www.openphacts.org/units/Nanomolar,182224,=,1,1,=,,IC50,nM,,1040.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,1.04
,,132094,[],CHEMBL677391,Inhibition of tyrosine phosphorylation activity of the epidermal growth factor receptor (EGFR) tyrosine kinase from human A-431 carcinoma cell-shed membrane vesicles,B,,,BAO_0000190,BAO_0000019,assay format,CC(=O)Oc1cccc2c1c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3c(OC(C)=O)cccc3n1C)n2C,,,CHEMBL1127560,J Med Chem,1994,"{'bei': '6.92', 'le': '0.13', 'lle': '-3.12', 'sei': '3.89'}",CHEMBL59812,,CHEMBL59812,4.70,0,http://www.openphacts.org/units/Nanomolar,109056,=,1,1,=,,IC50,nM,,20000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,20.0
,,132136,[],CHEMBL676146,Inhibition of EGF-dependent DNA synthesis in ER 22 cells incubated with [3H]TdR,F,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)c1cc(NCc2ccc(O)cc2)ccc1O,,,CHEMBL1127084,J Med Chem,1993,,CHEMBL130337,,CHEMBL130337,,0,http://www.openphacts.org/units/Nanomolar,252391,>,1,1,>,,IC50,nM,,10000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,10.0
,,132358,[],CHEMBL673925,Inhibition of phosphorylation of a polyglutamic acid/tyrosine random copolymer by EGFR enzyme (from human A431 carcinoma cell vesicles),B,,,BAO_0000190,BAO_0000357,single protein format,O=C(/C=C/c1ccccc1)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,,,CHEMBL1134843,J Med Chem,2001,"{'bei': '18.02', 'le': '0.38', 'lle': '2.86', 'sei': '10.08'}",CHEMBL434828,,CHEMBL434828,8.04,0,http://www.openphacts.org/units/Nanomolar,265465,=,1,1,=,,IC50,nM,,9.1,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50 app,nM,UO_0000065,,9.1
,,132359,[],CHEMBL677216,Inhibition of autophosphorylation of EGFR in A431 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(/C=C/c1ccccc1)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,,,CHEMBL1134843,J Med Chem,2001,"{'bei': '15.94', 'le': '0.34', 'lle': '1.93', 'sei': '8.91'}",CHEMBL434828,,CHEMBL434828,7.11,0,http://www.openphacts.org/units/Nanomolar,265465,=,1,1,=,,IC50,nM,,77.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,77.0
,,132779,[],CHEMBL680019,Inhibitory concentration was evaluated against epidermal growth factor receptor (EGFr) tyrosine kinase,B,,,BAO_0000190,BAO_0000357,single protein format,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(N)nc21,,,CHEMBL1131066,J Med Chem,1998,"{'bei': '16.35', 'le': '0.34', 'lle': '2.37', 'sei': '7.12'}",CHEMBL49596,,CHEMBL49596,5.25,1,http://www.openphacts.org/units/Nanomolar,210157,=,1,1,=,,IC50,nM,,5600.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,5.6
,,132844,[],CHEMBL680030,Tested for inhibition of PLC gamma-derived substrate in Epidermal growth factor receptor stimulated A431 cells,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,,,CHEMBL1130057,J Med Chem,1997,,CHEMBL50519,,CHEMBL50519,8.37,1,http://www.openphacts.org/units/Nanomolar,89155,=,1,1,=,,IC50,nM,,4.3,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,4.3
,,133312,[],CHEMBL677391,Inhibition of tyrosine phosphorylation activity of the epidermal growth factor receptor (EGFR) tyrosine kinase from human A-431 carcinoma cell-shed membrane vesicles,B,,,BAO_0000190,BAO_0000019,assay format,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(F)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(F)ccc21,,,CHEMBL1127560,J Med Chem,1994,,CHEMBL63455,,CHEMBL63455,,0,http://www.openphacts.org/units/Nanomolar,109029,>,1,1,>,,IC50,nM,,100000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,100.0
,,133314,[],CHEMBL677391,Inhibition of tyrosine phosphorylation activity of the epidermal growth factor receptor (EGFR) tyrosine kinase from human A-431 carcinoma cell-shed membrane vesicles,B,,,BAO_0000190,BAO_0000019,assay format,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(O)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(O)ccc21,,,CHEMBL1127560,J Med Chem,1994,"{'bei': '7.39', 'le': '0.14', 'lle': '-3.00', 'sei': '4.05'}",CHEMBL293250,,CHEMBL293250,4.39,0,http://www.openphacts.org/units/Nanomolar,109032,=,1,1,=,,IC50,nM,,40500.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,40.5
,,133316,[],CHEMBL677391,Inhibition of tyrosine phosphorylation activity of the epidermal growth factor receptor (EGFR) tyrosine kinase from human A-431 carcinoma cell-shed membrane vesicles,B,,,BAO_0000190,BAO_0000019,assay format,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cccnc3n2C)c(C(=O)Nc2ccccc2)c2cccnc21,,,CHEMBL1127560,J Med Chem,1994,"{'bei': '8.24', 'le': '0.16', 'lle': '-2.11', 'sei': '4.96'}",CHEMBL62701,,CHEMBL62701,4.65,0,http://www.openphacts.org/units/Nanomolar,109046,=,1,1,=,,IC50,nM,,22300.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,22.3
,,133541,[],CHEMBL673925,Inhibition of phosphorylation of a polyglutamic acid/tyrosine random copolymer by EGFR enzyme (from human A431 carcinoma cell vesicles),B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,,,CHEMBL1134843,J Med Chem,2001,"{'bei': '24.42', 'le': '0.54', 'lle': '5.38', 'sei': '11.33'}",CHEMBL51659,,CHEMBL51659,9.04,1,http://www.openphacts.org/units/Nanomolar,265459,=,1,1,=,,IC50,nM,,0.91,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50 app,nM,UO_0000065,,0.91
,,133542,[],CHEMBL677216,Inhibition of autophosphorylation of EGFR in A431 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,,,CHEMBL1134843,J Med Chem,2001,"{'bei': '22.87', 'le': '0.50', 'lle': '4.81', 'sei': '10.61'}",CHEMBL51659,,CHEMBL51659,8.47,1,http://www.openphacts.org/units/Nanomolar,265459,=,1,1,=,,IC50,nM,,3.4,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,3.4
